leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,matches,win_rt,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,status
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,kkvQN1ooQO4-kXWgfSHL780cPjglzbBo7-N2y7mqrmSUsaQ,KT 5kld,798,389,337,True,False,False,False,726,0.5358126721763086,kkvQN1ooQO4-kXWgfSHL780cPjglzbBo7-N2y7mqrmSUsaQ,M4Rp-56ukBJikfaOplIYGz5iBMx7o8c83jNNN4l82hBwX8-g7Eo-U8xf,P4lBkDBPGaXaraCTTJ1b-AWk3efiniPVKYwGxpWVo9oGwQpOc9rW01uTw8J3yNsCut37Pb9fPezx1Q,KT 5kld,5021.0,1633534427000.0,323.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZNXz3B8ZVg8AXRrZdslTN4mWHIs4XG9Ull64FnXxgIonsxA,Gon123,795,1013,934,False,False,True,False,1947,0.5202876219825372,ZNXz3B8ZVg8AXRrZdslTN4mWHIs4XG9Ull64FnXxgIonsxA,N0c6Iktwqf2j0LaU4l8YSUHUS_PK7mvhPdGm8HMjz_vO4qbhGrNZ2jrG,UHCMacg7D9jTBcX-oBkZj5yDCVzwTdfOWG1CVQ6V9JrNWiEAaK224jC_65o1O1XHoMROdxcoB9Y0dA,Gon123,5056.0,1633167713000.0,284.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mQL9a78F7HTmMGUsphM7CYtWa6qg7LYWKfq_Fpxm2JCY3HNkblSphATSIA,홀플레인,795,382,314,False,False,False,False,696,0.5488505747126436,mQL9a78F7HTmMGUsphM7CYtWa6qg7LYWKfq_Fpxm2JCY3HNkblSphATSIA,Oab9iIYjg2hvhmLo33DuernOYqm05DgKdq8pacPznbPoEqcstrK-a9fD,k_2n_PBwl4ywxs20d3Eu02dbBOQLwl4rKBy8RNeGLgEJy68grlB3dOxFN1A418mp_gfUcTjQXGbOfg,홀플레인,4928.0,1633160505000.0,89.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,89P55aPi_g9D35gaFa0xdIKN_zG4cTmuRyYBiOYPvDAZO8k,율천고 최현우,793,356,299,False,False,True,False,655,0.5435114503816794,89P55aPi_g9D35gaFa0xdIKN_zG4cTmuRyYBiOYPvDAZO8k,MckNHpzbsfRKeNWPiDxxI-HI31oA6nAes1qse5ggfs5TScA,9B59KCfqkoFn_UrCIvev8Ld_KxtMrsPorJz308g1XTWS9HXuRPJ3eidHX-AezRgydXnYCnveZ7SHkw,율천고 최현우,7.0,1633521617000.0,363.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,kRlXXb0NVfIoySWq7KhuD_AWzLGgSaSsl9Wh7TNd7dlYgNQ,zxczcxzczcxzcczx,792,587,526,False,False,False,False,1113,0.527403414195867,kRlXXb0NVfIoySWq7KhuD_AWzLGgSaSsl9Wh7TNd7dlYgNQ,QPJ3V6_H6JZellKrpO6-hA5f1dLDdKbnZuqCz5iiRqhd6zsf3zgZqis9,SV_SV4Hd968xKDrCveCN7EfCLPnhS0OneiZSdeyTY0o-NrEh-UuQq7nxkFRJbueeGgm0pj6PQiDnxQ,zxczcxzczcxzcczx,4932.0,1633617605000.0,273.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,uTBtB6fSSukFy2dGmIngb-NN9Cp3lkAS8z3syAEXzYt6J7c,BRO Loopy,791,820,766,False,False,False,False,1586,0.5170239596469105,uTBtB6fSSukFy2dGmIngb-NN9Cp3lkAS8z3syAEXzYt6J7c,hNhz03VpMVCRY8AmrVdLqp9Ot-EDP_1haQQ1zPYz0__G0cLdEocbExRT,Bj-jG5aD8_JlNd_efrEmTkQEGOKPudfU5oYXb6bW66p5lyLkIL7aSwHjHcs1M6-SNEMVuoP0784wJA,BRO Loopy,3622.0,1633715427112.0,313.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,O4ECQMGTW3BT22QUpq4cs3dsrso5o_4n4aJ4a2l2Gq0nLFTEF3o3IYLw0Q,SHCH0,791,256,186,False,False,False,False,442,0.579185520361991,O4ECQMGTW3BT22QUpq4cs3dsrso5o_4n4aJ4a2l2Gq0nLFTEF3o3IYLw0Q,Co-m7JsqvdCg6qYnXGD5fbXnyZrBsOEiN-tT9pLpM1IoDI07-aUH3mpr,k0Xn70QVfCHiQjXmMnkDKn6wcSlwduvwVgqgmi_UOqtT6OdRGykXIn9gmY8rE-M_pA2W8M6QAIabvQ,SHCH0,5104.0,1633498399000.0,88.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,EMBurH9NCDy9n8Is-yHICO-T2Xc8nPUCUyy9giQMaxFm_uQ,BRO Jeong Hoon,791,248,191,False,False,True,False,439,0.5649202733485194,EMBurH9NCDy9n8Is-yHICO-T2Xc8nPUCUyy9giQMaxFm_uQ,VwTuK1cmIfR6FkKZP2D00oGMXlVbo_qqPrNVf4zHO-38T45qdHr-7TAK,lOc_1T9M3YcsBkEs72kNlQznJ7M-1A3kS8NSPOXhOw9MCsklVnm40Df3LZZeWb-JdN0X5hRdFJIbfQ,BRO Jeong Hoon,4305.0,1633395336000.0,78.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,QRfgGYHvtxxvBCUYHJtbR-V8NC4-GUWU4MFtACQc0g8yZno,i am Decade,788,1012,947,False,False,True,False,1959,0.5165900969882593,QRfgGYHvtxxvBCUYHJtbR-V8NC4-GUWU4MFtACQc0g8yZno,MW3aGaUvS9o2HjtLVTVEz5FcKTr_BE6Sps-XwnaLiK6TgkLiBOwfXfKc,li2B8px-zx4tnrNPiZV6HjqzktR7lKQZ0z5dFvzFO5IYUFe-FnNSWuMZB8DLO7Hl9MkCaoP6jEhS8A,i am Decade,4655.0,1632138809000.0,264.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wiMbWtiplqPgzUPGOgtXSevOiopZTCvZMvZ3RsMMsUdVg50,미드조지기,786,1066,1013,True,False,False,False,2079,0.5127465127465127,wiMbWtiplqPgzUPGOgtXSevOiopZTCvZMvZ3RsMMsUdVg50,QXbfWcQlqwLGuzDlaZdFkMwg5f6X4l04KZtK9xQ2QgiGlcT4cNbtmK0C,cDIMgPQp15xEYwt29eNImoLFb0x_AHjxhLBQDxxT8aWMM1gT-0GpebPnrUlI9521xyDj-16apPMcfQ,미드조지기,5099.0,1633695654079.0,391.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,sBxdMdZqIaES9FSxvx5GUscCXInZ_K3cFJ6sNQxBHP8rbf3remilceEbAQ,햄스터쳇바퀴인생,786,565,503,False,False,False,False,1068,0.5290262172284644,sBxdMdZqIaES9FSxvx5GUscCXInZ_K3cFJ6sNQxBHP8rbf3remilceEbAQ,ph0xU2ix0pkFwzmE5cLhxdUj9P9-GqYurEBLNtXko0e0o91FHvw_hek4,RVWBwaXSIOImFU08L70lss-Q4QZxazsMgew5dmcYr1ecyUPflbWjTghOleDA4avOMoLYVe1hrU6UYA,햄스터쳇바퀴인생,4928.0,1633499343000.0,108.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,u3AEKn3cjGHmNtaCfYLokITXX28jaPXB-MDOiL_sEQ6U6WY,은신 갈고리 부활,786,457,394,False,False,True,False,851,0.5370152761457109,u3AEKn3cjGHmNtaCfYLokITXX28jaPXB-MDOiL_sEQ6U6WY,hJUhuCO0iNe_e77h6vPEz_iv6UirF9w2WUtXfROpAQSUz_E,lesUxji7RtL6ToklBt2TzEisdjs6jE7C6km5uBAGgWxbFTuHQSGqFa98gG2HAuPBN4_2SZ5XGgzr1w,은신 갈고리 부활,641.0,1633268291000.0,606.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,WiAtoDdUpXVkY1RMulQcRIbPTv05U24umaaxfBat2wBAC4rh,듀오강의코코팀,786,174,111,False,False,False,False,285,0.6105263157894737,WiAtoDdUpXVkY1RMulQcRIbPTv05U24umaaxfBat2wBAC4rh,_eRHyXVJjCzthT6DpyFb8YTH6UnjDKHzJXZ4LZUcBGvzwV-66xk6_4Od,68m1dZ1u9g3FkiqdoTtpH_BcuujI7ILGuNwnkhTtodT4tYPyk2oPkCYMjWzvyGOl6q97X8oLfpk4bA,듀오강의코코팀,23.0,1633545480000.0,57.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,8KnohZtXsN7GMPqpNi6Mu0faGxo-WjSsVd3RKDEeDiB4dWJyVSF7L9vyeg,헐렁헐렁해,785,186,140,False,False,False,False,326,0.5705521472392638,,,,,,,,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,jbY1wgYswkHJQQ4AaozUC4tJjzfxFib7b6Gnw-ODllrzcPA,KT PerfecT2,784,716,663,False,False,True,False,1379,0.5192168237853517,jbY1wgYswkHJQQ4AaozUC4tJjzfxFib7b6Gnw-ODllrzcPA,jj5JnAWzvL-uTDD4aSYKGZ78Dm5P-75zSYRvhqEPUviZZxziwkA3K2Xt,xMSUhPLDfSvTh8bVZeI_Sd-U9RfnM5nxNU2B8DA-zfBU8Rk39XNVy8oIdowKFLjgVhslcMidgMGEjQ,KT PerfecT2,4903.0,1633571113000.0,323.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,hk4oEjXCGRd30QvEcmHoeuXCW6ZS00FdvaoFWBZgQsPaTRk9QQ57FCe_BA,광장 캐슬,784,92,51,False,False,True,False,143,0.6433566433566433,hk4oEjXCGRd30QvEcmHoeuXCW6ZS00FdvaoFWBZgQsPaTRk9QQ57FCe_BA,vhnXLY2vjXaGObrDsx9qbxcybtbjOObheapHCDXT9MK7sVan9AbOdNvV,5qivuynYhVtOMySfCChrYBeU00cpBjA89DSxwEDZmE8o1xFcLBjsckYU551qtpKxQL5coyJEr2eSvQ,광장 캐슬,3584.0,1633490693000.0,42.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,XMxwJ624yfIb3dR-IX1A0iCTA2qZoDoSwSoaos1-NVvFHzw,조까안해,782,631,561,False,False,False,False,1192,0.5293624161073825,XMxwJ624yfIb3dR-IX1A0iCTA2qZoDoSwSoaos1-NVvFHzw,Hj-Uu_UIBP9FqS3_AU3-ytk10GkbP0KDVqY3yh70bG8uYhrMAszcSHAB,iEAZDZJ2TH2Ybsxb71F1gjO4HsRfsGCDbFU4im-CIQANQdf-WVHejB1ZF8YpavI8Oih4kVYfiz779Q,조까안해,4962.0,1633578233000.0,413.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Ikd1AmpgtO5S1BDv-Da7UktJIB85pbUa_TFRL1LtfHXPipQRS8ZciHHljw,나도 행복하자,782,149,90,False,False,True,True,239,0.6234309623430963,Ikd1AmpgtO5S1BDv-Da7UktJIB85pbUa_TFRL1LtfHXPipQRS8ZciHHljw,gfDNpkCwc6qMfefNiBFrQFqg2LnhzympdO3TI4DGMOazOZHFLm07LgBY,xY0Dwv74osl6gDyxZxzPgG0BJsJl4pjRFQ_bdEW3y1Y58l5scVaFz_KlgP38j2BTQotd4Mf3J4OFjQ,나도 행복하자,29.0,1633422144000.0,59.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PUbyegp3jIDmcSNPDZvb2ZoTxryca2LgoDwYV632ikVxK25NagsswFpjFA,세상이 날 억까해,781,277,203,False,False,False,False,480,0.5770833333333333,PUbyegp3jIDmcSNPDZvb2ZoTxryca2LgoDwYV632ikVxK25NagsswFpjFA,defzFji-Ko7YHFl7aeBRHq-UNXck0MiRDd77Ez90FhBPORNyaj2NjEbL,IyeDNgt7HKFxKi4bnFQ_W1IEbyyR8IXVO9mOVHadLY9Mu1FtZYjRNgbTcx2I0cdy2jLpNbHQnp6D-w,세상이 날 억까해,4163.0,1633574632000.0,78.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lMzDok2NPLJFBY4l0HNZLEAKbxvtpzwEngkIxYP0K_BOG10,문효준,780,501,443,False,False,True,False,944,0.5307203389830508,lMzDok2NPLJFBY4l0HNZLEAKbxvtpzwEngkIxYP0K_BOG10,cNBnOGoufwPqfWRzB2RmaaJYpgW227ZmKmCYWKIaPW3__lgVU5hpQyt9,eOLWX43nZ5S1F-e9B_ESwDaINXl4URa4nPy1nVLJJO_9mvRENmFMAbetF7QGgPW0x7vY0PnMe_adRA,문효준,5099.0,1633760327794.0,253.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,e_vGQXx-n_37kb1_-8jFBwhHVoYgJNBln9uZ53bigtKi70Y,MNTNMNTNM,779,747,710,False,False,True,False,1457,0.5126973232669869,e_vGQXx-n_37kb1_-8jFBwhHVoYgJNBln9uZ53bigtKi70Y,eGZGICgvcWmAPjpQRpJeT1KqIGcvO04qgWtRfjmq4SFQv3g,D8vyc-kj59ycZVsbzqYyrXxZ7CfjWcLuwzGnZWMoUDSCnPzh2lYSZ2mDQPgeeP2pPXaxh6elo14G_Q,MNTNMNTNM,4928.0,1633735545139.0,373.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,WhsTFha4UBSkzNJP9V5fy9uv_U6_6hmbXlLFh2OwTdRx9DY,은정우,778,277,221,False,False,False,False,498,0.5562248995983936,WhsTFha4UBSkzNJP9V5fy9uv_U6_6hmbXlLFh2OwTdRx9DY,3FSZOdI87-M55x3l-g-z9eNuQRA403_bl7W9OH_X4qAE38SrYkDPqOHM,wurdMhgmPY4h0njsbBrtpona7Ev9ZwA7Mq16OHijwCAyFYC64n2XJATTVXCCvtifObhFvlAOZyIqtw,은정우,4568.0,1633435514000.0,133.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NuuVoLvuhJWzKzeUdbvlHmxJ5sKGT63LmQZbgMbtAIWQU_np,Fiora,777,1005,933,False,False,True,False,1938,0.5185758513931888,NuuVoLvuhJWzKzeUdbvlHmxJ5sKGT63LmQZbgMbtAIWQU_np,bxHC6rfnJotHUBcPEmKxg_SFnj14Tge38U7gdju6k2L42C3ZOAdNR2K_,o0Gl6XlmUgHomvccrPiI3BhfNHMD5xyJ6j3Hb3zmCmAR484-iq7vo56pfT1Tk7bgBEEJ1TN4zlJXIA,Fiora,4535.0,1633453653000.0,305.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,QIGgka6bdKqPUvcpBdeZZk8pvk1luO-6V304SHuPHnOjh-wM0nre41cA6A,Betty9,777,523,485,False,False,True,False,1008,0.5188492063492064,QIGgka6bdKqPUvcpBdeZZk8pvk1luO-6V304SHuPHnOjh-wM0nre41cA6A,BucKddvK7zPVqf1f0tlSUJxyctxNdro2c3X_jPZptdDff_8q2lItzjSP,MvvslEY0OW4jXi2I6AemTFp8Sw68yAPfp7KqxgHkZbDw2qpnGzJl5BiNswV12Kpvgba06_0XMxDZ9Q,Betty9,23.0,1633584154531.0,123.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,WYttvFlOHzBCVmcqr1b50EPW_LoB6egBLNeH307MYBT8iVw9KlbfIvLIbg,tutubaobei,777,216,148,False,False,False,False,364,0.5934065934065934,WYttvFlOHzBCVmcqr1b50EPW_LoB6egBLNeH307MYBT8iVw9KlbfIvLIbg,C46WKAnxrEMT8xdWe19Iq390NVz7DxNkgysgR14Pf_X1hYSmPCha2KlP,ZXpm9dp3DnMc8eQDNbJxfu-S9tFOAO-fC8lLWuIOlUZrCIk9d4QL8at46UmJS_F8hybqepJreZErJg,tutubaobei,3543.0,1633583060000.0,64.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bZX-HHZz4CcG_AP3h6FdH0yrVZTbCX5hSMVQh_L8S1ZGqI3WHfo6Lc5U-Q,gyuvee,776,262,207,False,False,True,False,469,0.55863539445629,bZX-HHZz4CcG_AP3h6FdH0yrVZTbCX5hSMVQh_L8S1ZGqI3WHfo6Lc5U-Q,Vt-3QRS4fcOlL6X6tIrD_UIUkvLYoAZ4Um5kIwR-c0eqbpZjza_neLJB,IsLLK1iGHC9Aoj4DcZBDCq5sAT5G5cIDyejbbGt3hTs8PPXaTRcJaAsVEyf56lMUl1BM7PCTWKRFjQ,gyuvee,4861.0,1633583113000.0,76.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_Efb1XZd7ArUYJpBG1VUelhSwF7aLaYlg8g0nLi6c0kSpbtABYQZ2Hgbsw,Slayder,775,1425,1359,False,False,True,False,2784,0.5118534482758621,_Efb1XZd7ArUYJpBG1VUelhSwF7aLaYlg8g0nLi6c0kSpbtABYQZ2Hgbsw,_80EEpjjIIYe2-BqNgEk9VQrLOf0Iim7RI2p1H3uP5MB9n49ungEuOqE,MxzETTk-Vl9zg04RNA11ovzJQQek-LJ62AaOXktbDQb-C0YRGTBNtLGeMk8xny_IHmM4A_O-naS_Jg,Slayder,22.0,1633429352000.0,219.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mJN3D0-ZJstYIHyrsNoCqdCr8nq4Ck78pRHvyusRFmWIGdOg,Av0cadoda,775,774,717,False,False,True,True,1491,0.5191146881287726,mJN3D0-ZJstYIHyrsNoCqdCr8nq4Ck78pRHvyusRFmWIGdOg,3CSeIfylGWC6XlWExqQU9ZdKK-OUK9tzzVk1XOuwgvTp4AnPPPySIFnx,9-2HocEFEtGRdpRUBT2f1_eNLjeWuQX34BCo-1gnsy6-HopP1sUUK-8LGPTnXYGkUcZGi66pN2RCYQ,Av0cadoda,5067.0,1633595524000.0,182.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,N7R7Lk18JlIbrHKD1C6kMh4iC58kkO51XXZqOvfXqAbeMM-cwcNF0S75-Q,Hengzzz,775,286,225,True,False,False,False,511,0.5596868884540117,ix0XmpF12CVOBpF-Otvrs_zfsaF_Lq-FjjqCFKXk3wdB2JRDL8OnHrRNwg,VACeLms2k5Pn9KsqWBhf2ha0yLUawtO_D1IaICYQZh3W8-U6QTasOIgh,8MQCpVA2YKiKtxnD9RBeW65lnF5iTa6M99yZo3JyUef5S2tzgsdQ_u_zPlLCkEmw2z1z1fu6OGUHQQ,Hengzzz,29.0,1633513662000.0,1.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PV9gBtudN-uqufg6mb_ZWGtqH-TwLuPQqulq5FQXlP5Q3LI,졸며게임,774,285,238,False,False,False,False,523,0.5449330783938815,PV9gBtudN-uqufg6mb_ZWGtqH-TwLuPQqulq5FQXlP5Q3LI,6q-LVpTxgFTtUYS-651hTwT8mpve0oNlxaNU2P1A0jbAkAY,OpAqSWxel8QrTQT6MTejsLNAgYmADtBtYZ4yAOYCLGCk8-T0MFquW7Wa7zs7_1VArioI7rCMoM4H2g,졸며게임,5092.0,1633564030000.0,446.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,D6nMelyNg81ThVQZdZGLMp_5LfrbhxNIxOOT_ECOEi57ZkUKnm6pT6rFrQ,lxcO0O,773,192,127,False,False,True,True,319,0.6018808777429467,D6nMelyNg81ThVQZdZGLMp_5LfrbhxNIxOOT_ECOEi57ZkUKnm6pT6rFrQ,m0XKxYBPkLhY0PPaceE4Z3-H_1LLYgDZWu2UBgcsc_nl9d0-ET2wBlFP,2At8y9Ar8Iyfj3QH2njokuKChPNKHjr4nNAalBBU9KCefhIV-547NkTUwC4MtZchQ-_p_YBuTc1Lsg,lxcO0O,3018.0,1633618362000.0,60.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Z648UeMKePT3hp8Burn0mdEXpeaylQeGOFVMDgvclfx_8zw,Youtube Hongcono,772,257,210,False,False,False,False,467,0.550321199143469,Z648UeMKePT3hp8Burn0mdEXpeaylQeGOFVMDgvclfx_8zw,MpUi41o-rNYgR0LHo25zztGvugSmozBRVVtQPrxCO2MkIzE,qas6lWGYzRxS9-BY077RdyziQdFHFrVbXz3ZCqrth2bkbDSKp73pv0GMyTNMWHxNUlpLJSYWj2ScZQ,Youtube Hongcono,7.0,1633395109000.0,293.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,sIXubXx3LK2YcpjUqr5lpsvqMvS36XuEJXf-3jKlKwfzs8s,EIderwood Azir,771,567,515,False,False,False,False,1082,0.5240295748613678,sIXubXx3LK2YcpjUqr5lpsvqMvS36XuEJXf-3jKlKwfzs8s,aGYdqEjthKzYiHVYJ8N4-yr-OM79ETn4uSUGcIgy5qQJXC0,6YY_2R6XpDFO06uGWISwctLJjZCAyM3PTikiNhxVWb43-lvaVsC6exwJj_X-vu6U9eizmRnQ5AK0-Q,EIderwood Azir,5117.0,1633650936000.0,362.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,rYRCHlW9RBtZqycEJLSrD60FY7iEoyaW65wzlYJX0oe8nvo,워웍뿌삐,771,480,437,False,False,False,False,917,0.5234460196292258,rYRCHlW9RBtZqycEJLSrD60FY7iEoyaW65wzlYJX0oe8nvo,FQ6Rg_Id19js50GJ5WDP7jFy7xa-pZVkZ3HCAy3zUU_flOXQB3mwmGSu,0DUUWEltc0O-jvQExelvZLCdWFPzztTKVS6vmwz8nRjnrcvU28brS80pdPqKsLpDz6A9im9TXoKbAA,워웍뿌삐,5028.0,1633518202000.0,295.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,V-uU7ixlI7OSSanlt_RXc0pbUofQGi21KwRMMNsm_XDlh8gf,Aileri,771,268,217,False,False,False,False,485,0.5525773195876289,V-uU7ixlI7OSSanlt_RXc0pbUofQGi21KwRMMNsm_XDlh8gf,087VujUpJ-2BEG6DzncuHRduKogPo2EGMvM0cF-cYogp-GhVfX2UdAIB,4vKKocklMARV5IHwqorBp8-1YxjbaFs_PmNdWggRCn65IMlqm3ST41EW4w9R032ltZWAYTQ-YfXWaA,Aileri,7.0,1633430398000.0,91.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,5OQPBvju7AykNzfV3hMS5OLiU9mtww2qopcGpTajZr9pmkA2,강아지도 좋아,770,789,740,False,False,False,False,1529,0.5160235448005233,5OQPBvju7AykNzfV3hMS5OLiU9mtww2qopcGpTajZr9pmkA2,DihMkJkmgbdl1mQIwhQe015tzNU7QgPEKXJ4POYdxDGOVlPQ4eUb_1Kg,WIaTItIfBb92T3PCs3cC6rhCeUOgidbAJ60x7CyGze9MBEnbMtF6QXs5KVYmV1U2kynQA0EJAizqrg,강아지도 좋아,4030.0,1633564685000.0,206.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,JXKO4VfqXpDf3eri0DFlcMoxdn9ECCF2Wmjh1fjzQEv_-24,Lure or die ,770,524,464,False,False,True,False,988,0.5303643724696356,JXKO4VfqXpDf3eri0DFlcMoxdn9ECCF2Wmjh1fjzQEv_-24,JWF4ghER_Bugul9L7EhMU-CzVNbT3w-TUbywwA63ldfeir3l4zflNUQB,N7u19mUj8AX6Gu3WjuziCP_K3lcG421e9EeX9bPIaXfxgB8V5FLIJqxWsNhBTGefG3XmOaNOj9X7qQ,Lure or die ,7.0,1633606928423.0,246.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,HBU2QREG2pLlF5Myn3atAxXaCJN-SjyUwSChDS08DkdjmwYGbijygX33Uw,폭시역군,770,170,112,False,False,True,False,282,0.6028368794326241,HBU2QREG2pLlF5Myn3atAxXaCJN-SjyUwSChDS08DkdjmwYGbijygX33Uw,5SSVXrg4FE9kSizXuT83xiCfywUHY_yfieZMaMpgLj6-5t9qtm64ZUDQ,4MKuDtKGe_-gwQE09v4x5qBgAIWtvPf7GUvmgVk6wTSN6SuT8U21K6wPPe7AM5qO4b4MFkCwFsbzAA,폭시역군,3795.0,1633568575000.0,53.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,dtHEWzBPKnRJT7-W0avZ4KhDpFK8xeoVXeDbDGiYHBt76ws,와인 한잔 주쎄요,769,196,144,False,False,True,False,340,0.5764705882352941,dtHEWzBPKnRJT7-W0avZ4KhDpFK8xeoVXeDbDGiYHBt76ws,cr9fjbW4ELVO4E0Tt8W3GQCMpP4NjSJczlywssmqAAt8ZOU,qbVL91P3Phe4oWiY6cOjiXgKoYO6CWYG_dgQ22AzYF9jdizxEwMvpFwTU0icjBl-PI2uz2LRZI_tZg,와인 한잔 주쎄요,693.0,1633057832000.0,277.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,VV40uPxKS0PjkRl6Vod9Kzsj0f7WJ_So0CQgzRGPWtbv-gw,Xiaohao9,768,553,497,False,False,True,False,1050,0.5266666666666666,VV40uPxKS0PjkRl6Vod9Kzsj0f7WJ_So0CQgzRGPWtbv-gw,xy6_prWzsRJDyRFzuPdMzA_uqyvhp1WghTMGiTDmKvbO0G1raJylRg9E,aMmSunGcGL_gKIo3OtjK7wpkZeicQKIw_dMwuCgH2jlsZiKEmIZC19z49dPD8BNXBKydmHMz__K0mg,Xiaohao9,5093.0,1632728882000.0,254.0,
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,MGD8uBsxW0GlgyInlNAUeXzrC4DAKN8t_4Lky_vYMTiHPbVhLrPANcFuMw,팡탈리,767,231,203,False,False,False,False,434,0.532258064516129,MGD8uBsxW0GlgyInlNAUeXzrC4DAKN8t_4Lky_vYMTiHPbVhLrPANcFuMw,DRn7kEQvr_Hu-7a-DX6qrkmhxWC85Ts_d7wZVIqOVIfvO2ARbANRs9Tl,-O84aOA0zS-cP49Ab8XMRPM9Wt5r3-vPAj9Aoj3-U9-6zmpaNPCX7_eAr0TUg2GdWm9j_sLlM_YGCA,팡탈리,4903.0,1633404503000.0,68.0,
