leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9c4m-A9pR8OcDZObVPWER3bPxfT-nZNUIDTpSzBGeiQ6OQ,쪼렙이다말로하자,1681,891,790,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bt7b42IEv3eYX9C-mRfyaHsyA7l6h7CoVpe6Isz6xWyRoLqWBgNUL-x60w,nodfan,1567,156,72,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Q4nCFA1p8w1_i8yuOGUSRh2AkYoeobzKfRMMjoUQ9ebuFgM,GGGori,1440,424,334,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,xEpbN46eXMHxsMUP0ltmtLKUIxmyZyOWIKHhpBYXFltNark,DK ShowMaker,1418,344,264,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,l3rb1MFE1niulYiKv3_iVRs-DLtWxYx78AL3kPQUH5In1ME,BRO Hoya,1412,400,322,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,fgUaZbB2chhPaoHBlrdQssfnj_SR6_IhqHBO85NxUoa2B6k,xkamsdjzx,1383,527,453,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mqPJYwVKdF3GL717i2RHiUumpwD0iikFlLtZQeFaIlZKtaI,AF Keine,1367,802,731,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ITlvXfU_4Ibm0sp0eN1B5nGXh10ZS6kKGi3yz07NYe-kLhc,해오름달 사흘,1351,794,715,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,aebRGaFVPPe6_zFvGPlAMQBS9y3f5jUXbRSO0YGkPeL7uMg,참새크면비둘기,1345,331,263,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,o5TzCDpj1bP09NabPPMbVFXvv4TR3xErRMrEaHueC-KeJD8c2nxOhmgxGA,우제우스,1338,615,528,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,0l2MhoDXO4cXrN1Ae3uAM7QaOaqVvQMGUiJCO_eHDhH6xhnU,세상이무섭단말야,1315,396,321,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ePhrav2ifVlnJbMC-aVCNjWXrFgqPpQkJE2LnRyyvpQTqrA,나는 준일하다,1315,327,256,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,VVQdAYQjTRCskI3FcjYw6Glwdyy-xfp3p7D5yS6oNv1zEyA,곽곽보성,1312,616,533,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7OQywIklQvPKs6ACoLkT0gjyXkqsKFU1lVcFwBLfg1T1iII,자장면잠봉당수육,1303,265,186,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,2PD328Uko8wIhNKQPoUgRLaIgPI8z7QpjxZUSXO58GSCZ_JB1yt_PHNvlQ,shenzhenshaoye,1271,493,402,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,QhJtAqSjCmteQKtbxl0Nf8DaZNWx7zu4G9_PhuqC7m5Xb8Q,T1 Zeus,1264,500,428,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,APY4jcjbzJDEKXSXpTdzijO8PB1iM9IKifid_GCmsXS49z4jsjgqKDG_6g,난 무조건 잘 돼,1263,682,599,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,yWWuDX7qbU9LObbAGBcT54ro-rVzjJv6H7j3n7zp5KZmcFk,난 워낙 노빠꾸라,1259,478,397,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7JIQgDKkjW4DHP2C-l0rV_Mp8XcuKVnV7U786wSy2Ex9Fbw,짐승 잡종 인간,1241,765,698,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wyXvBqiPVEm4DxnrvqqZwLdOBBDX-owOQ-lJwK1P7pp6Qk4,zzzusss,1226,390,315,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ISXjSGqnZ-XBOa1YPXvQiS3RPcuAcInpWpDpzQ5_xB4e1jM,둠심 YouTube,1223,388,297,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,HM5qEg5Uhn66llML4Cr90xcK3M6Tqs-zhKHcQQ-SM8rNxJU,K T,1215,379,300,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,J0Mek4Udi6H62p8B9mEXN15aIH-E-jNryL605skW1Lugg9VplUnrO03lTA,zzzzussss,1208,212,156,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9dFK203rOPO_3MICGTRjXZ9xu28LjiI-2KKCTGDQLpR81I4,아이린,1202,423,353,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_0BVroGMd-tcgraPEWlWh_B9f-Ba6jaqaSdgfLjPQfOcmvU,한영원,1202,320,239,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,aXVIA2UHiv-X82SwleOJsnar-2tw91odKQLD5pggs9t6S7E,윤용호,1200,473,408,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SOithoZ7CbdYKZvtN6NBiojdbMFE4MGUO0-UrcPkrmMOFto,BMX Decky,1175,843,760,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,JMQwUXyz0Tlsx-dwa4oIrJKGgNVcJFrnYXDBeC4azs8rSCg,deokdam,1170,588,516,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,13z5P0bBrJTpPooDDb_bRG4zeOREHcyohhWSbkAsHz6uUqg,항상배고픈코그모,1166,791,716,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,hFn4YWtw0zIxuxGTgLIftxtPjedSK3anjcApdhxMcHszkPQ,jkjkjkjkk,1165,1265,1203,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,R3b889ChW99pwMzqIxMWJJ53QqO0yxLfSHNSsOohY0ArDj0,Kimwinter,1161,562,498,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,bhpDgf0Lo7Nio50bNKJcEuQvX_V5z2UhYSaEY17cRAYKN3dHSweDN7cF1A,Jh2nhj2rjoh,1157,684,597,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lgywzY3QbLlUyjguGLNOj8ixjmEFfAL2Z_lZmEz9l-3MZnE,DRX1234,1152,597,521,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,3blso8IMnHYZr40bZwmgWOc2KlY9n_ooAcBXksCZqRUkxKg,우주방패,1146,521,454,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,MuW9RVDkIvDZR4NMounUw9MetMW6YM0VvBp1SL0EszfSxbM,권 지 인,1146,367,290,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ZaPQUiJ0m03eKk2LDGSPC1dyYgEly9Nkk06LNC_znfBXoJI,ruanruantuan,1144,497,410,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lG1AjOi7V3vqbse6JaSum8nv0ZhXyYm8r0cByHz-SGqVcDyELTFGlFYWxA,q7mm,1143,507,443,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,oqhr86991R0pfs4v91E-QpeH1zIe_g_MvC_S1C1lw7QUAug,JUGKlNG,1142,270,192,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NKZBscA4KynNnGAXUjWWeuhs_5A_4WB32ELO0YTUV9_UY7c,Lehends,1133,645,575,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Ryfo0wvMn54IywXKjz1M3Ds5xgp0LfYyUgabQDau3689_Ow,Gen G Khael,1129,452,394,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,N7R7Lk18JlIbrHKD1C6kMh4iC58kkO51XXZqOvfXqAbeMM-cwcNF0S75-Q,Hengzzz,1128,247,167,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,NG91nSMSR3igj54IunIGCkvXKczYZtwBSI_tq1LCOa5COCY,Pnpm,1127,236,172,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Rk4yDji97RLm3riNJ3G62RBn7ikTt_ECNNHcU2OzCV_Lxhs,칼과 창 방패,1123,306,237,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,MB2RpKXK5gZptzP_3JPU-pPaQOnMpwwrO7XsIPWctErKq3U,KT Way,1122,520,449,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Q96lWR9KrAzwGywExv9tOjr-_UKX0QxEwl8K4aYXHgVi1kpz_iN2PmSIXw,xhr,1112,166,100,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,5bKa8HsEURj3Mu2C9rE_HrjfY9o_RRjhDvLRDv4shgQMGgQ,BRO TaNa,1110,876,798,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wyMAzHA32ek8L1boecUjF2ghxcf8Iis6ajxAzUsfau34b0o,KT Ucal,1106,502,431,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ks5bE-Ujg6UpQgKUYB56MNHww0k1o3POcCREKW8OqGqhqhg,ZED99,1105,336,272,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CYVYOMLm1tJebQzYs31vB99dSB11zzsPDuB4BmkMVVpLhws,DWG Muru,1104,746,683,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SNYNBaqBRsgBITp21To0msqEqfnuEUdzfXPMyr1CUabz86Wjh6J2z2Fz4A,New ADC,1104,235,173,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,UeZMusdYlaZarOBH84Obv692WA-AG4fml387qXdN26JNrmI,BRO Delight,1103,735,668,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,BdfVUn1Bzev6dIxH_6Xu7bCvAT95iIHIsiKeq-fPvXNAjo8,Gen G Dice,1100,539,472,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,crc2uUNJlK_iWUMZ6FnHug8j36xW_3AACaZ7ah-RqIx31Kk,Gen G Clid,1096,900,831,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7KcnRRu18DOieUmgSbiTmNzWHWAwbif_eHLVSjsy2WjSxg0,BRO Yaharong,1093,1509,1435,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,qTIJH9BLox_YiTWS5OTdk-mMZ2CWBCs99KVNFUROpKzBxzc,N0T Angry,1092,513,458,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,k4423vK0yj-yVmg0BVkuN9ExOIvVaU20o8xk_Ha4EYAThrFwTbd-cbfREA,팀팀 따라하기,1085,678,600,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,M1XBkP9dF1DwvSIWbN0MWyvw4pXgacwJqZ3C0WboNoWahlA,Gen G Burdol,1084,284,210,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lUvc4CdgLadTHzqabdEQE4_Dh5n_t7CF-cCrsrPQfrSrDa0,스물다섯번째밤,1078,525,463,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7_jt-AIyS7V_6PqG3CPOtP1yLIIuRlnYEHhWH-cefbGTX4s,Burdoll,1075,638,572,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,gxEV5XaAsp9f3RWyq0MXfEj5YKQOWUNoZ8LP_XZ77PHfkg,JustLikeThatKR,1071,730,672,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,mkX974867y-vMSvi8o4ptG-45Kms-4ILp9D9KdBZMby-TFaf,KT Harp,1068,541,462,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,vicFsyTTMqtirI1WzJrm-hok8ALlDbVN1_YqW0LH-AFtQjE,DFM GAENG,1066,508,443,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,EkVCY6i2FJR3mZJRqKgI25P9gYFiDe9F3lyJH7ucrkMrI-ze7gfeKWAidQ,구글 검색 제드팀,1060,247,180,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,zbGaqw5maBX0BroNviKe2mhFtfCHVRmKmMelYkBdsgJSTNw,디알엑스 제트,1059,1073,1006,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,uwIQj5x-ZAlwxRAWUqhvVoMCmDSkhwyvggkazpfjAy-l9-Q,푹 쉬면서 해요 ,1058,970,867,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,thoH2siEECnjlfdEeSw2Ng2hxthdECpK7Co9hpF8HlMiDUQ,Yorick,1051,614,545,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,iuGLBqtQ-laZhQIDM6L_BOTmSs2s98uWCtUzcsGl1VmlxLo,     la ji game,1048,277,214,False,False,True,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,loHpf06OVeXYs9jrejY_Nk4pA0oFE6SkkkbWh69vz67VOd8G,Fox B Mg,1044,1126,1045,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,lbqPn5zmZs9n8P1rKjcFVES_fL5yGruHlw_l994UvfGkoZ0,함박이지롱,1043,285,220,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,I7f5Fq5eaMR7dMiuhiVsbtapMsMB79n9hdFn-C79_voUS7Yilb88crQZEQ,Yi bing chao,1042,349,272,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PMZqcPRwbAeAGRG469hyk-O84KaLkMhlDr1CVRoYXBvT_Zc,T1 Ellim,1042,337,265,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,AH1iZczBDLDrqcBhmz3x78iQR7--gL3AGIg9HCenTOwjQ3Y,쭌 베,1035,927,864,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,KZ2f2dsEqIP2oJf7je53NG5667S9_VAMUWV-JivMdSiWzyo,kxlszxzz,1033,415,348,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,-3hCcfw49-1ykgmxN8zYsTiFN1oaw-HOiNe_BTEMQ3ECX1w,은가뉴,1033,375,312,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,wChgANpl3f4h373nqZyZ_KTBH9MRqjfI-JOvgbzn-_7GWw,사막낙타,1031,358,304,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,q9cxa8CedwzKLiujDqvLG9QH3yo0li1IptfKR4PKfjWFvkA,Liiv Croco,1029,320,263,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,69NRfroEW_j7nD57w0FdX8YNIWS4yl5UWzvhHL9LjX2dZ8k,Honpi,1025,1054,992,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,PLp76uEuFWQPjwQMGrKmNHBIMF8wIpbfHLHTcwScceQv3gQ,T1 Gumayusi,1022,951,892,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,7zSlIV39Dm-H_kTo3ooFe6QsozuwSOF97CV1I5N2R61K1bE,Liiv gyuvee,1020,385,324,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,4jddoKLB8ujq1snGgtw7iH0LN32nIY-uTHjziecY41zCoJ0,으라차차으라차차,1020,163,96,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,OEDCPJoovivzyAe9bYtJQhXFJFuc-_KYdmdVC-eanb-_yKk,오현택,1016,648,581,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,8ug99ER64oypO5iiB9xBZqcsaE74xPOi3AoO8b5Q2WG5ohqpCkVk9bALag,순뀨박,1014,195,136,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,sIhk0B-x8VDHdS7EyHf031QcqJPSSUZp7y7NG_86f9ufDno,Empty tan,1012,735,668,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_UzdeZ1--IbDa0JAbS7VMZsfZGnJNKUdV1AhZ8CWEUqtXQMQ,카사돌,1010,893,829,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CkpEo8ePIgATi9VleO-Ip8P4z_KtPMrVhk0NnxknmyXejMY9Se3gPK2F_A,naiyoubaby,1010,847,783,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,ziq__N983SBzNxwxhNoknFqbw8Z6ikyBmE6e2x5iBIRe6_Zi,뚜뚜린,1010,196,127,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,RTWlCbJltfuRIF5-E8o_5e8_mfDaCQfXhMkP49oICXB9qqZpuUL2cdiZ5A,살퀸레,1009,572,509,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,V_x5gGYGnCOu2Y_SNzC7-WBrSfPey_xH2bkFaWHfqeqpU4Uj4YIUh0fyLA,502 Error,1009,116,67,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,79S7sa_2-O0hNGr7T2AJ4LYr-W2TxYK5Fintdsh0UjYJGQo,어제보단잘하자,1005,356,291,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,O3VpvEWwbZ9DL1MJxUR4U8YOG8ZmPKIv_7tNXZAkEudOBC81,BMX Piero,1002,891,823,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,rEQu8lVPwXY488W6t3zSVupNHIxv4_qE-rOKyUhC4teXyz-Xaek0QX_0mQ,wqthgfdhfd,1000,758,698,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,v1Z-4WtCUaGVa2fi3ykElBzOnnrPxm_JgPDYAxQcluuXLZYFPJ1e2vjMqg,irasu1,1000,422,352,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,iSh_obPp9MNFhsYFPzXBxSFbXjfXs8eHLoMZcVlLUbzE6Sa7,놀이터여행자,998,1142,1071,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,SYOSvJasEmzCz3oh5DMBWQOlus5Gmik2m3j0zC23dnNeRXc,갱붕이,998,1074,1012,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,HvoX2ZAJZXog518GGEScAHRLPSyEPuamB1XAjaWfs8vIxGFz8VxOPJXmZw,kcvawsreiuyopdgz,997,414,342,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,4XmQcGQ8B-gJCuYY7RkcpMQu6B9R5spT__eChVHoylnknds,Pz ZZang,996,251,197,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,o0yWVpfXSaH5M5WZYvFau0-Uze54R-QbpUduEKMu2OQ--Fg,Gen G Peyz,987,1036,976,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,_Y4d1d5D-oqO5ULDdDauYuVOhtYn_O9d1Ix1OKcKhhksjjg,concesslon,987,401,331,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,TWgSfB0OUmPSFMSOAAk_faa_jlojXTdTWcAtypenmFhOaP92LJQ-TYURUw,대화안함말걸지마,974,788,718,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,crqk8bHbSmTrrrpIn_1xxYfBMi9DzSfBVvCwuqfgE8l9JvXuYgGENuClCQ,사랑이 하고싶어,970,263,206,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,zKLqvRxZlEoHwv8DaVa7dghO8FzDpqlgEXE-9DmZDU5i_zIUIo_NGzvRGw,잠은허송세월,970,142,93,False,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,9VULd_IQok4QBOgiMMsTwug-hGBXjyhAbsgTp8brZ7AHFCA,BRO Hena,969,1061,1008,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,Nfl9LN5YvzRqK5uU-XquGmbxy7VIvz2um2YE572lgMHnUgzCnYzrJl_j_A,역시폭군,964,229,166,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,OIeM9mgjuvDxSClnYMAegjVRDh8x5j3uETIUhMqdVS2ENvo,GOODBOYBD,963,344,287,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,nqY9EgqVvsBNUbSVy30SjEvk3rznTY6juVNzBYWH6rI9ckM,아이러니zz,962,552,478,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,dsD8x-Sh9Lek5amTidnGgVuOe0aKueU_XqhsVw1Ji15GnFY,Gen G Ruler,961,672,608,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,0HXFDPjZ4aQoAFersEQNpXgnOCCMFKo6BitI1UQ-r4hGsIA,용호야,959,196,151,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,kkvQN1ooQO4-kXWgfSHL780cPjglzbBo7-N2y7mqrmSUsaQ,MWMWMWMWMWM,958,383,324,True,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,yrUPSsQgyNrYxuugf-BsWN2FMECYXJgmqAcF10oq91mZIjYxoxmXyXy32g,krole,956,695,590,True,False,False,True
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,CnIBWoWA8yC7yEdOo_gbpH9UNH-zMoN9KMP7CdFolfHwFWVuEfaWXblcPg,Aeeeeeeeee,955,248,171,False,False,False,False
d1ff3466-6c02-33b0-8085-9fa6a8b82dd5,RANKED_SOLO_5x5,CHALLENGER,I,UayxkWozaDnfnAHdl_ilGy12y8cosCe5MAI_DVO0OA5RUtg,데아시두스이어링,953,508,454,False,False,False,False
